route_key,final_seatcount
2025-01-11_46_47,2228.508230384758
2025-01-28_02_01,1239.7514948294227
2025-02-02_02_19,2260.7446725067985
2025-01-15_48_46,7361.2579739056855
2025-01-21_48_45,1797.601002378066
2025-01-03_47_06,1321.8806237064607
2025-02-25_05_47,2242.142523164403
2025-01-03_46_47,1440.4675016597603
2025-02-16_46_44,2660.015290667417
2025-01-31_05_47,1991.5134769332637
2025-01-14_34_45,2719.4815986895596
2025-01-24_45_46,5569.942062794983
2025-01-17_39_45,1589.9457691614193
2025-01-22_04_29,1140.0954149679778
2025-02-10_39_45,2180.1300293966324
2025-01-03_42_45,1792.6863305355753
2025-02-27_20_46,1561.1931339051694
2025-01-03_09_45,3143.528584021919
2025-02-06_22_36,1201.0450729918014
2025-02-22_46_45,3519.4524657407596
2025-01-16_31_02,1183.6289892928633
2025-02-18_46_44,1751.4820063341508
2025-01-12_21_02,1822.5858869973074
2025-01-02_47_08,1209.6426754628415
2025-01-31_45_44,2262.1694419054506
2025-02-11_02_40,2288.7518674625494
2025-01-27_42_45,1955.0425630732204
2025-02-19_45_47,3620.1181716786423
2025-02-24_02_21,1362.209290805032
2025-01-01_21_02,1456.1398727574947
2025-02-21_23_25,2126.965433850565
2025-02-17_46_47,2515.9714675980495
2025-02-02_43_47,3451.4563227918934
2025-01-08_36_12,1512.245829894642
2025-01-31_45_39,3550.258911915169
2025-01-29_30_02,1540.7974610177284
2025-02-25_46_45,3842.9542693121243
2025-02-15_18_46,1458.4503308496824
2025-01-29_36_27,912.9591127250634
2025-01-03_45_05,1876.450713260694
2025-01-18_36_12,1981.3153408793887
2025-02-21_36_37,8819.32008307475
2025-01-21_36_07,1157.031656720501
2025-01-23_19_02,1861.5522528560132
2025-01-31_18_46,1581.5712398880094
2025-02-12_05_47,2297.421219481057
2025-02-27_47_08,1487.6230581455652
2025-01-11_34_45,2414.372606394437
2025-02-18_05_45,1485.6699362718464
2025-01-17_27_36,1199.0476994608266
2025-01-09_43_47,1920.4100403790185
2025-01-10_45_44,2790.3204915262145
2025-01-31_45_46,5644.137494841238
2025-02-25_45_03,1618.9401297353472
2025-01-02_19_32,2204.8406181894925
2025-02-06_02_47,2019.2612273315685
2025-01-10_35_46,1626.5524180247762
2025-01-06_36_22,1510.7592631092514
2025-02-11_44_45,1395.8706734895804
2025-02-04_46_20,1236.6883135488865
2025-02-01_46_09,4912.317899405881
2025-02-08_47_45,3961.552542592855
2025-02-17_27_36,2087.8762556072666
2025-01-28_46_15,1109.4548235225661
2025-02-02_01_02,1728.9754550365592
2025-01-11_46_15,4393.463940364836
2025-01-26_09_45,4888.807782506012
2025-02-19_38_36,1593.3912595417685
2025-01-29_22_36,915.6895110404345
2025-01-10_28_45,1950.0284714996155
2025-02-22_46_48,4583.421875820017
2025-01-30_43_47,1692.3881164382994
2025-01-01_17_23,1130.9015667199226
2025-01-18_46_47,1831.1550590207144
2025-01-16_45_42,1445.8067922934463
2025-01-31_42_45,1471.7181625021208
2025-01-09_09_45,2360.619891142038
2025-02-12_47_10,1235.9546585120045
2025-02-11_08_47,1364.6372976549378
2025-02-04_47_28,1956.9084974255084
2025-01-03_12_36,1973.0258503124876
2025-01-27_02_47,2610.170978008519
2025-02-19_47_03,1571.6972965750285
2025-02-18_02_30,1744.07571735893
2025-02-16_33_46,3369.1667608767198
2025-01-27_39_45,2177.7896934824903
2025-02-02_44_45,2892.330432181641
2025-01-08_13_23,1539.7764111899278
2025-01-04_02_31,1997.1946651399837
2025-01-07_47_06,2059.840692473829
2025-01-20_45_48,1162.3854029786114
2025-02-04_18_46,1546.372351554288
2025-02-14_31_02,1836.1594827595336
2025-01-21_02_16,1264.560868512687
2025-01-07_48_46,2805.0518976246035
2025-02-01_36_11,3035.2116401534454
2025-02-24_44_46,2213.9567002496096
2025-02-17_33_46,1243.3067660470572
2025-01-15_06_47,3329.2023085142364
2025-02-17_16_02,1640.2180485555696
2025-01-29_45_39,1245.4153935469985
2025-02-15_38_36,2078.6623626269197
2025-01-26_46_35,2011.2468929762524
2025-01-06_47_06,1539.709941791349
2025-02-01_01_02,1296.0070244935707
2025-01-27_47_46,1512.3197174851746
2025-01-23_02_24,1148.0776652734019
2025-02-01_45_44,2022.0374464025908
2025-02-19_46_09,4222.872042513138
2025-02-26_37_36,4138.095792103277
2025-02-01_08_47,1512.1673427164965
2025-02-06_45_39,2369.9860029701003
2025-01-11_45_47,4638.5224994090795
2025-01-01_44_45,2389.8002811949386
2025-02-11_01_02,1236.5266643161476
2025-01-29_02_19,1746.0099364283765
2025-01-26_36_11,1506.1940447052161
2025-01-20_02_47,1774.5713455104537
2025-01-01_36_12,2116.7516550285404
2025-02-08_02_01,1419.9049736054387
2025-02-16_46_47,2459.9989419323174
2025-02-16_28_47,2910.501247089751
2025-02-16_46_18,1587.532072265526
2025-01-10_05_45,2638.6638712757713
2025-01-25_31_02,2336.947153709811
2025-02-04_30_02,1686.4099352961198
2025-01-29_01_02,1121.1888320191588
2025-02-17_45_47,3871.4720647674308
2025-02-17_46_44,1748.9205659062338
2025-01-08_45_05,2567.4282252562843
2025-02-05_23_13,1309.1531017159036
2025-02-23_02_31,2233.9639657099624
2025-01-20_08_47,2567.9059420641192
2025-02-05_47_05,2705.102393972357
2025-02-08_46_44,3808.4431098168684
2025-02-13_28_47,1775.9073656329215
2025-01-11_22_36,1437.2553806758638
2025-01-28_45_28,1443.6060726130952
2025-01-13_39_45,2245.726991924656
2025-02-13_46_18,1548.2618247987516
2025-02-21_02_40,3773.4701205145698
2025-01-25_03_45,1233.3771920311065
2025-02-21_45_39,4030.6805166189806
2025-01-21_34_45,1649.3110746068269
2025-01-17_47_10,1201.838938235166
2025-01-17_45_03,1407.6310866794554
2025-01-14_45_39,1111.4838851541363
2025-02-16_16_02,2083.9927558518984
2025-02-14_47_46,2439.249429429454
2025-01-27_47_08,862.7753219629517
2025-02-26_19_32,1944.4083864470647
2025-02-16_08_47,2830.0699730978004
2025-01-25_02_19,2147.1737267627177
2025-02-19_28_45,1908.2706959820596
2025-01-02_05_45,2161.970976207677
2025-01-09_20_46,961.9223567676837
2025-01-30_08_47,1089.1447504350783
2025-01-21_33_46,1295.5219952587863
2025-01-04_46_45,3695.938105479333
2025-01-31_46_09,6880.750632452669
2025-01-08_19_32,2299.6200830312173
2025-02-08_48_45,1622.530231046228
2025-02-17_45_09,2047.1994761063263
2025-02-27_36_12,1603.027239957272
2025-01-31_19_02,2032.0384570191593
2025-02-17_36_41,2583.943729854711
2025-02-12_46_33,794.2182558465746
2025-02-05_07_36,1610.0067501534525
2025-01-30_45_03,1267.684988135821
2025-01-01_25_23,4152.8742881446915
2025-02-02_05_45,2792.766093171567
2025-02-04_45_48,1163.0276275433237
2025-01-29_46_44,1980.7384344978432
2025-01-02_35_46,2408.8940891567363
2025-01-30_47_08,1321.4321340458341
2025-02-23_02_16,1830.842677690645
2025-01-20_16_02,1547.1084205864108
2025-01-27_46_15,937.0332498491572
2025-02-09_45_34,1949.338003194219
2025-02-18_47_43,2257.494751563653
2025-02-15_03_45,1578.3225454376068
2025-02-15_45_48,2030.5715959607066
2025-01-27_46_48,2240.6907383459916
2025-02-02_12_36,3985.067329941881
2025-02-17_45_28,2245.74869207946
2025-02-22_28_47,2239.244159195969
2025-02-25_47_30,1570.9650551429397
2025-02-06_20_46,1140.28204862941
2025-01-15_25_23,1234.3346497805192
2025-01-30_46_20,1203.768915115396
2025-01-13_02_30,2085.1293046688515
2025-02-03_46_18,1296.5211016159324
2025-02-20_12_36,1920.6138223312603
2025-01-26_19_30,2537.6272011403425
2025-01-05_46_18,1761.7497556854307
2025-02-20_21_02,1058.4051077717113
2025-01-29_45_05,1489.9769034281953
2025-02-13_16_02,1182.402734492825
2025-01-24_42_45,1694.3123955317492
2025-01-12_47_46,3131.8059734694048
2025-01-31_15_46,1621.3858367995706
2025-02-15_27_36,1809.9597800826266
2025-02-11_06_47,1273.010190027601
2025-01-07_32_19,1974.9745004189983
2025-02-21_02_30,2486.7428856501747
2025-02-27_02_14,1322.5198410597095
2025-01-01_26_46,2271.0984560892975
2025-01-23_03_45,1231.643753882137
2025-01-19_20_46,4050.42366398547
2025-02-14_19_02,1921.9558741279175
2025-02-10_46_48,3352.764171002347
2025-02-22_47_46,2438.635972285475
2025-02-03_46_47,1804.0891564230435
2025-01-30_46_18,1839.0684487216934
2025-02-07_18_46,1754.9689714206079
2025-02-08_45_42,1855.6667174747733
2025-01-24_36_22,1615.2196203221206
2025-02-23_46_47,2565.9900169094444
2025-02-02_46_45,6687.3948270429655
2025-02-20_46_18,1528.0617761854692
2025-02-07_14_30,1577.4834931139446
2025-01-12_09_45,2506.4485343235406
2025-01-02_43_47,2018.6569064184125
2025-01-27_19_02,2244.0338109777836
2025-01-14_02_21,1223.7728042574918
2025-02-08_25_23,1616.6979357482344
2025-02-23_02_19,2083.6627558426703
2025-02-06_46_20,1488.9775170123896
2025-01-16_07_36,1273.152624782797
2025-02-27_15_46,1167.0366818986847
2025-01-27_47_43,1594.1394220608838
2025-02-11_02_19,1716.4792623176666
2025-02-02_09_46,8415.20576079209
2025-02-26_36_12,1853.4108453744218
2025-01-09_48_45,1444.9346420366207
2025-02-25_35_46,2011.036792237035
2025-01-03_02_30,2210.4767051855774
2025-02-02_16_02,2252.797342759658
2025-01-18_36_11,1802.7509568112578
2025-01-30_31_02,1776.5421832001546
2025-02-04_46_26,1392.0255167902346
2025-02-26_22_36,1363.5196720905797
2025-01-24_46_18,1874.3073691181946
2025-02-11_45_39,1154.7483351926494
2025-02-25_46_18,2058.13653283963
2025-01-22_46_45,3328.1585824971335
2025-01-06_09_46,4622.00468237196
2025-02-10_04_29,1194.3396747753088
2025-01-20_44_45,2022.2946446928875
2025-02-22_45_48,1886.345909840239
2025-01-01_38_36,1180.5916930552276
2025-01-26_27_36,1694.1172347470897
2025-01-08_20_46,1006.0546528646155
2025-02-06_17_23,1051.8396731989837
2025-02-27_47_02,1588.7097280104713
2025-01-23_47_45,3372.8911841736654
2025-02-21_47_05,4252.303190881575
2025-01-08_18_46,1154.3297196726187
2025-02-12_25_23,1141.8553518050326
2025-01-26_13_23,2836.0311586025073
2025-02-03_02_24,1111.7628570600286
2025-02-01_40_02,2885.4227244167146
2025-02-06_33_46,950.0907928584539
2025-01-14_43_47,2288.005379238197
2025-02-03_47_03,1312.3018320389438
2025-02-05_45_48,1546.1145154051715
2025-02-07_15_46,1218.236432347272
2025-01-27_40_02,2501.033602533011
2025-01-29_06_47,1186.50122171461
2025-01-10_19_02,1947.9718637125475
2025-01-13_23_25,1070.169773509058
2025-01-27_02_40,1938.1249741694746
2025-01-03_02_24,1501.7965864337516
2025-01-19_45_39,1317.7656891776678
2025-01-07_35_46,1558.0474214325723
2025-01-29_20_46,1244.4240321905431
2025-01-08_46_26,1389.4645656503078
2025-02-28_45_03,1978.978984479201
2025-02-02_14_30,3031.36128137194
2025-01-09_28_45,1420.0330226484969
2025-02-05_46_33,998.7992151952678
2025-02-13_45_03,1592.9075556061337
2025-01-18_38_36,1288.0996339593091
2025-02-27_45_42,1757.4161894247977
2025-01-02_33_46,1436.909323895499
2025-01-21_46_09,3153.5224202956156
2025-02-07_46_09,7366.540401500356
2025-01-11_30_14,1445.805030644276
2025-01-29_23_13,1477.8537205176551
2025-01-20_02_24,1099.369884961843
2025-01-10_02_30,2503.367097621539
2025-01-08_38_36,849.4510153098744
2025-02-20_47_46,2089.8477948879035
2025-01-12_47_02,1875.1280008281176
2025-02-09_05_45,2865.3371528550288
2025-02-11_03_45,1307.5211164002296
2025-02-24_45_46,3921.0754188602077
2025-02-21_47_30,2416.0790103111776
2025-02-21_16_02,1394.5456781363525
2025-01-13_33_46,1313.8686667085185
2025-01-19_11_36,2452.206313797996
2025-02-02_47_30,2309.6792526698123
2025-01-27_36_22,1289.4569334465825
2025-02-08_40_02,2977.3655796147295
2025-01-29_13_23,1642.4394596550833
2025-01-26_47_02,1907.8461098797404
2025-01-05_17_23,1638.9773128999898
2025-02-04_46_15,1132.2746027451046
2025-01-11_41_36,4224.885672431233
2025-01-19_03_45,3883.730423670751
2025-01-12_22_36,1598.0517402665494
2025-01-08_01_02,1166.407016000805
2025-01-02_02_21,1382.735660056374
2025-01-14_46_26,1475.7049503750466
2025-01-08_45_44,1422.3117096386497
2025-01-04_37_36,212.58361376418432
2025-02-01_19_02,2104.7406170760664
2025-01-13_47_46,2143.8267157146292
2025-02-23_36_37,4128.776061230361
2025-02-04_36_11,1958.4187862812398
2025-01-31_09_46,5042.551109149251
2025-02-05_36_41,3207.4044402475497
2025-01-24_09_46,4438.184695268067
2025-01-25_08_47,1206.4790320490813
2025-01-26_38_36,1691.1714956543242
2025-02-02_22_36,1961.7476324959475
2025-01-29_48_45,1327.7862662476098
2025-01-23_44_45,908.5375985999577
2025-02-09_38_36,3157.995677598982
2025-02-16_36_37,4832.960894455523
2025-02-16_12_36,3573.4067309455363
2025-01-16_28_45,2834.9417876804378
2025-02-23_07_36,2368.702425925599
2025-02-21_46_15,1750.1155322671061
2025-01-02_36_27,996.7404946933949
2025-02-25_09_46,3229.865956253284
2025-02-28_17_23,1540.1070627998174
2025-01-16_47_46,2049.920506228928
2025-01-31_46_18,2075.7893536407787
2025-02-26_45_47,3899.8336939498604
2025-01-08_02_40,1775.742726578541
2025-01-05_04_29,1197.331588999957
2025-01-28_23_13,1430.5111512436958
2025-02-08_20_46,1518.1269253053144
2025-02-25_36_27,1511.6346041877405
2025-01-04_09_46,4648.803087611141
2025-01-20_02_40,2324.6754823846295
2025-02-11_47_06,1356.3620874155374
2025-01-12_28_47,2623.582424199571
2025-01-26_46_09,5139.695513727673
2025-01-30_40_02,1906.7634655716113
2025-01-09_21_02,1054.7210858122235
2025-02-16_25_23,2267.929917592415
2025-02-10_28_47,2079.6323256821734
2025-02-05_21_02,1107.6871067819625
2025-01-02_45_42,1730.1050535657675
2025-02-13_47_30,1986.8419030989362
2025-01-02_22_36,1118.057326265522
2025-02-12_46_20,1295.569053649875
2025-01-05_27_36,1674.9563995729825
2025-01-29_26_46,1224.7013787662593
2025-01-01_22_36,1417.5870580839771
2025-02-06_21_02,1058.4051077717113
2025-01-22_46_44,1739.856854524592
2025-02-09_45_42,1973.7397646965564
2025-01-06_02_14,1174.0994665928556
2025-02-10_03_47,1845.1672426573261
2025-01-11_46_33,3946.2054671611386
2025-02-24_23_13,1996.0048395177962
2025-01-15_47_02,1414.065209890711
2025-02-21_05_45,1490.4324980029648
2025-01-04_26_46,1854.481737218741
2025-01-06_06_47,1385.4168910081792
2025-01-17_05_45,2704.606822611387
2025-02-02_05_47,4353.252636362992
2025-02-13_09_45,2533.6087135073994
2025-01-22_47_05,1928.335039205658
2025-01-06_34_45,3051.5585618699743
2025-01-05_46_35,1901.4263765868752
2025-01-27_19_32,2501.300286511327
2025-02-22_13_23,2221.6374565174965
2025-01-24_47_10,1049.0382953955054
2025-01-01_47_30,1704.1689845175747
2025-02-25_45_39,1331.047177821913
2025-02-02_47_02,2434.755399997296
2025-02-16_20_46,2144.4356511253127
2025-01-18_30_02,2600.0671428215564
2025-01-10_30_02,1861.8329165105333
2025-02-03_05_47,2907.8994877213277
2025-02-27_45_34,1828.454844384214
2025-02-24_47_28,1792.9669792897375
2025-01-29_09_45,2431.0994220630137
2025-01-04_47_30,1990.233372276366
2025-01-01_35_46,5186.563458421245
2025-01-24_30_02,2427.323041885825
2025-01-26_35_46,4139.604010160651
2025-02-08_46_48,5862.488535737986
2025-02-06_27_36,1241.4982768529458
2025-01-06_46_33,853.041725004167
2025-02-21_46_33,1826.268705897011
2025-02-11_09_45,3116.761406938597
2025-01-18_19_30,1853.0798412956995
2025-02-26_36_07,1656.4108380794094
2025-01-08_02_24,1013.2973357821278
2025-02-28_46_26,1856.401788684462
2025-01-24_46_20,1693.904769122437
2025-01-30_02_16,1402.8125140706327
2025-01-17_20_46,1756.6271555179771
2025-01-04_36_07,1754.1934122657306
2025-02-26_09_45,2485.3623825031214
2025-02-14_46_18,2171.620022646904
2025-02-14_46_20,1839.187206578851
2025-01-30_46_48,5274.876361450434
2025-01-04_48_46,5286.46814311253
2025-02-07_36_22,1872.0133389439375
2025-02-07_04_29,1148.414889515827
2025-02-28_45_47,5543.412648978496
2025-01-26_30_02,2599.6534676138676
2025-01-31_46_15,2531.2729984243306
2025-02-25_39_45,1502.540192608755
2025-01-02_03_45,1772.9129796644322
2025-01-14_45_48,1798.3386608903622
2025-02-28_02_30,2452.2666220651145
2025-01-11_43_47,2634.341925716566
2025-02-10_47_03,1504.5821916182933
2025-02-07_44_46,1799.359513530944
2025-01-28_48_45,1548.9798638776933
2025-02-22_02_40,2736.572282974744
2025-02-25_30_14,1805.561624091357
2025-01-26_45_44,1258.4206582281472
2025-01-28_47_10,842.2532688637667
2025-02-09_44_46,5228.610913518899
2025-02-27_05_45,1403.2351983178937
2025-01-04_06_47,1147.9820945951
2025-01-29_25_23,1177.9252381429108
2025-02-18_19_32,2241.716480567346
2025-01-23_45_46,4467.957293944208
2025-01-29_36_22,1102.2481121923995
2025-02-12_26_46,1464.9386590966349
2025-01-16_13_23,1523.06472443867
2025-02-03_02_21,1371.4669665264187
2025-01-10_46_44,7679.903028502677
2025-02-16_45_03,1474.6894758206552
2025-02-14_46_33,1993.7684404840102
2025-02-04_23_25,1222.7492927139845
2025-01-28_22_36,1064.4245053327277
2025-01-24_46_45,4357.218486307013
2025-01-30_17_23,1080.7420886260775
2025-02-06_47_45,3863.7546188352267
2025-01-01_01_02,1260.2307474428462
2025-02-13_07_36,1332.7676589164082
2025-02-13_46_20,1347.331868953216
2025-01-06_01_02,1367.1259060422426
2025-01-04_23_25,1188.2730719796327
2025-02-23_45_28,2120.1297909246296
2025-02-11_05_45,1426.2335354577672
2025-02-28_36_07,2348.323740351773
2025-02-21_15_46,894.998297001773
2025-02-21_22_36,1369.3544334155747
2025-01-06_19_30,1598.1265734243914
2025-01-30_45_05,1364.0569795335964
2025-02-01_26_46,1888.5394355738783
2025-01-14_02_19,1710.5442549798556
2025-01-23_43_47,1811.5632903375977
2025-01-03_44_46,1492.4432719209071
2025-02-10_46_47,1807.3079888968355
2025-02-20_02_01,1366.842953708908
2025-01-29_16_02,1130.5082598442755
2025-02-17_47_05,2989.970687184165
2025-02-01_36_41,3830.436530837651
2025-02-09_28_45,4003.8911967057697
2025-02-12_47_46,1723.9634386399819
2025-01-23_04_29,1152.8396667974605
2025-01-31_36_37,3938.9383173837136
2025-01-04_39_45,1968.0181008752295
2025-02-03_14_30,2213.405856422818
2025-02-09_02_14,1472.577403383419
2025-01-12_45_47,3967.0275466137955
2025-01-11_47_06,5022.96083668766
2025-02-14_45_09,5052.150324243285
2025-01-21_11_36,1490.2723031308053
2025-02-09_46_45,6059.276154363306
2025-01-06_27_36,1333.4107538424
2025-01-26_32_19,2559.6349710625127
2025-01-25_47_30,1943.951305789661
2025-02-25_14_30,1489.3453901435307
2025-02-24_45_44,993.5426430848421
2025-02-03_45_05,1395.4902177365943
2025-01-23_01_02,1106.464338896989
2025-01-07_47_10,1460.7385318222182
2025-01-23_47_30,1631.9493918283524
2025-01-13_46_47,1864.6125165266324
2025-02-26_45_44,1258.2840170684406
2025-01-07_39_45,1259.0620508768409
2025-01-21_47_03,942.912996899281
2025-01-23_36_22,1060.8280211759281
2025-01-14_44_46,2711.5798043065593
2025-01-28_44_45,953.7188354767136
2025-02-19_46_44,1759.2027172091427
2025-02-03_47_10,981.4724602419132
2025-02-24_36_11,2501.476660769748
2025-01-14_07_36,1479.4190402833526
2025-02-19_46_20,1252.5789175211894
2025-01-11_45_03,3786.8654820929946
2025-02-16_43_47,3692.7341079542844
2025-02-02_08_47,2707.8209616005156
2025-02-10_36_27,1517.6425648412244
2025-01-16_36_12,1538.458862718074
2025-01-20_45_47,3145.3021914359365
2025-02-09_34_45,3694.659207948279
2025-02-16_45_28,1950.8487396600876
2025-01-25_46_47,1334.583339385163
2025-02-01_02_30,2896.3690239621037
2025-02-10_47_46,1921.384917954152
2025-01-28_25_23,1214.4410713037678
2025-01-10_45_03,4302.933162719638
2025-01-17_45_39,2511.583209877414
2025-01-02_19_30,1610.8390252331592
2025-01-01_47_06,1247.5072407378277
2025-01-25_25_23,3153.7745251925976
2025-01-28_09_46,3081.6740360536637
2025-02-26_46_15,1310.996835136954
2025-02-06_03_45,1315.0229610025683
2025-02-16_15_46,2384.813819817916
2025-01-08_37_36,344.21413305506684
2025-01-06_08_47,1712.971685115765
2025-01-30_48_46,2235.3256325967195
2025-01-14_46_33,1438.5697627349332
2025-01-03_23_25,1688.4188474394502
2025-01-27_45_47,2762.985507670596
2025-01-25_45_42,1705.8080776920956
2025-02-02_41_36,3118.731519983394
2025-01-23_27_36,1065.0211478185865
2025-01-30_39_45,1134.573464148797
2025-01-10_42_45,1334.7041209557024
2025-02-18_45_47,3456.8013316109736
2025-01-26_34_45,3668.239917560383
2025-02-21_31_02,1967.0834308179708
2025-01-29_28_45,1356.3605902635472
2025-01-15_02_16,1264.3351553025325
2025-02-18_02_19,2169.906907944357
2025-02-22_15_46,1059.1234163387473
2025-02-12_36_07,1472.4356612633599
2025-02-06_46_33,1233.7279439518613
2025-01-11_28_45,1609.5389212929483
2025-02-02_06_47,2117.8074556301303
2025-02-02_07_36,2637.9825941930944
2025-01-12_37_36,368.1386435727829
2025-01-30_19_30,1616.8294803010076
2025-01-25_47_10,932.6945157192117
2025-02-06_02_30,1860.9371844172929
2025-01-08_46_09,4121.234758520818
2025-02-18_21_02,1218.1721494529725
2025-02-02_09_45,5625.149990977937
2025-01-04_46_09,3743.7251020218223
2025-02-23_44_45,2474.0710130571365
2025-01-27_03_45,1735.934564731838
2025-02-06_47_10,1306.5976209040039
2025-02-04_19_02,1998.4643557840798
2025-01-27_44_45,1262.6767110065043
2025-01-14_36_27,1116.483421627149
2025-01-15_08_47,3758.4357419719067
2025-01-28_46_20,1158.8925230671955
2025-02-21_08_47,1395.5508555267345
2025-02-10_36_22,1109.3494117727503
2025-01-08_36_11,1302.078633796862
2025-01-05_08_47,2030.5186382149145
2025-02-15_46_20,1527.3561432967776
2025-01-03_45_48,1704.383510010207
2025-02-14_47_30,1958.2554118971002
2025-01-19_38_36,1467.3130369189892
2025-01-16_47_06,1243.3232310899089
2025-02-03_46_45,5164.351111083495
2025-01-16_44_45,1929.2062869744639
2025-02-10_25_23,1769.462786623529
2025-02-19_22_36,956.8389219760435
2025-01-05_44_45,2249.023699454323
2025-01-04_18_46,2081.442128781522
2025-01-18_36_41,3413.184083598711
2025-02-27_16_02,1132.8159293845729
2025-01-15_14_30,1294.3682232858973
2025-02-18_30_14,1575.8629391617028
2025-02-16_23_25,1389.889531180313
2025-01-16_16_02,1142.6891193464576
2025-01-25_09_46,4714.17783735756
2025-02-14_36_22,1913.541319664804
2025-02-23_03_45,2127.5678514864894
2025-01-28_28_47,1500.3076815691597
2025-01-04_43_47,1958.3130945274431
2025-01-06_46_20,917.3636991576898
2025-02-24_02_30,2560.3517894718843
2025-02-25_47_03,2077.8271486762583
2025-02-01_02_01,1519.4119710517152
2025-01-22_15_46,1159.6068885149534
2025-01-15_47_08,1411.9605968750757
2025-02-16_02_31,1660.1801080916625
2025-02-14_19_30,1725.149768968013
2025-01-21_04_29,1108.2194620139574
2025-01-03_34_45,3362.2217790551945
2025-02-22_36_12,2248.626038609925
2025-02-26_47_30,1546.148863432291
2025-01-15_34_45,2163.2756554254715
2025-02-11_40_02,2110.451660775279
2025-02-22_02_16,1725.1861783885163
2025-01-21_45_28,1470.623401565489
2025-01-31_02_19,3293.5721744761536
2025-02-27_02_21,1380.8182814792185
2025-02-20_46_20,1382.1773430504952
2025-01-08_02_47,1586.8482047104437
2025-02-18_34_45,1978.0487382410577
2025-01-17_16_02,1365.2111534579258
2025-01-11_02_30,2265.0337358190045
2025-01-23_36_11,1597.4342790868327
2025-01-11_32_19,2132.93566469809
2025-01-28_47_06,915.0810551793694
2025-02-07_45_03,1978.978984479201
2025-01-31_40_02,2071.4057461403972
2025-01-25_45_28,3114.6224230326698
2025-01-11_23_25,1167.9902300992276
2025-01-05_05_45,3381.7338731021728
2025-01-18_45_03,1064.4891460714982
2025-02-08_03_47,1466.6008858576326
2025-01-31_23_25,1404.3707044598282
2025-01-29_19_30,1400.1627141307465
2025-01-08_02_16,1339.445376787058
2025-01-01_47_03,1560.4857014103472
2025-01-18_17_23,1243.2979033440984
2025-02-24_45_47,3629.135550846058
2025-02-23_45_05,1795.0007072198744
2025-01-29_27_36,1075.0380955272317
2025-02-21_02_21,1759.2347270434318
2025-01-22_36_12,1413.355067209121
2025-01-19_46_33,1268.4955975105931
2025-01-31_02_40,3667.1469005502677
2025-02-21_04_29,1156.1016700602258
2025-01-10_20_46,1360.1185304018559
2025-02-23_15_46,2196.9490429832
2025-01-08_46_18,2059.209608199073
2025-02-27_36_22,1140.259303977079
2025-01-14_26_46,1720.325067290355
2025-01-28_28_45,1690.836662157541
2025-01-26_09_46,6588.455694776472
2025-02-12_47_28,2349.3582512707803
2025-01-17_36_27,1243.6728205949867
2025-01-10_32_19,2077.538861485811
2025-02-09_45_44,1398.3440121408405
2025-02-23_36_11,2783.129148863025
2025-01-13_32_19,2133.001855172699
2025-02-11_07_36,1417.8893339617316
2025-01-10_04_29,1206.3572766583422
2025-01-23_46_35,1706.4558577730697
2025-01-25_03_47,1229.5185413367171
2025-01-25_45_39,2062.2980970726144
2025-02-25_45_46,3776.778169636713
2025-02-17_02_31,1583.0890508126486
2025-02-18_47_02,1772.6746037398943
2025-01-11_46_18,4420.522080973939
2025-01-13_47_06,2293.3574105369
2025-01-31_03_47,1129.3343708950888
2025-02-11_13_23,1596.3925470038312
2025-01-09_46_33,2089.85712673375
2025-02-09_46_44,3353.3479619655764
2025-02-04_45_47,3556.2652184880644
2025-02-18_23_25,1068.9974044914509
2025-01-26_46_15,861.4735725749453
2025-01-28_06_47,1145.3953260122591
2025-02-06_36_22,1222.8304774792543
2025-01-01_45_42,1843.8333267180014
2025-01-02_14_30,1485.4120727903025
2025-01-30_02_14,1477.7931799843764
2025-02-15_47_08,1507.8049551370334
2025-02-06_02_40,2513.4089079638975
2025-01-31_47_08,1908.2299351757824
2025-01-01_46_47,1744.593385733889
2025-02-15_02_16,1607.7149881044363
2025-02-13_45_46,4689.247436619612
2025-01-18_47_02,2018.3007629880503
2025-01-01_45_48,1781.0746629558603
2025-02-03_08_47,1673.277887384129
2025-02-10_30_02,1946.6003725913583
2025-02-21_35_46,1992.7748487667154
2025-02-12_40_02,1907.718836899576
2025-01-06_31_02,2346.116463053272
2025-01-28_45_05,935.7663625095688
2025-01-03_39_45,1801.6702033873069
2025-02-26_30_14,1303.3949568689407
2025-02-08_46_20,2432.0358451676543
2025-02-12_35_46,1824.8338425132247
2025-02-05_09_46,3143.4541282011833
2025-01-15_45_42,1342.0617621374845
2025-02-20_31_02,1740.7417146107978
2025-01-17_36_22,1190.4953859967213
2025-01-02_46_35,1872.9072016300347
2025-01-10_07_36,1672.7186486785758
2025-02-07_02_47,2395.495036804906
2025-02-04_33_46,1037.378641249373
2025-01-03_40_02,2328.2059441189194
2025-01-07_46_26,1096.5085102594142
2025-02-06_18_46,1241.4270932129518
2025-02-19_47_02,1450.7417580976219
2025-02-17_46_09,3869.7111710368704
2025-02-05_20_46,1226.9713027600578
2025-02-21_18_46,1412.0754095474429
2025-01-30_42_45,1273.098097206917
2025-01-27_06_47,1500.118879334283
2025-02-22_47_28,2762.6618881746267
2025-02-26_12_36,1704.1564891522075
2025-02-20_30_02,1700.6223711851387
2025-01-01_46_33,1313.5434992408757
2025-01-06_45_03,1409.955585802853
2025-02-05_47_06,1392.1157390233786
